date,business_category,region,transaction_count,total_volume,avg_transaction_size,total_fees,cross_border_count,take_rate,cross_border_ratio
2023-10-29,E-commerce,Asia Pacific,2,21.93,10.965,1.35,1,0.061559507523939815,0.5
2023-10-29,E-commerce,Latin America,2,23.16,11.58,1.18,0,0.05094991364421416,0.0
2023-10-29,E-commerce,MEA,1,50.61,50.61,1.57,0,0.031021537245603636,0.0
2023-10-29,E-commerce,North America,2,12.75,6.375,0.98,1,0.07686274509803921,0.5
2023-10-29,Education,Latin America,1,10.53,10.53,0.56,0,0.053181386514719854,0.0
2023-10-29,Education,North America,5,301.48,60.29600000000001,10.64,1,0.035292556720180446,0.2
2023-10-29,Entertainment,Asia Pacific,6,223.32,37.22,7.449999999999999,1,0.03336020060899158,0.16666666666666666
2023-10-29,Entertainment,Europe,3,164.51,54.836666666666666,5.35,0,0.0325208194030758,0.0
2023-10-29,Entertainment,Latin America,8,517.1,64.6375,15.74,1,0.030438986656352734,0.125
2023-10-29,Entertainment,North America,3,87.46000000000001,29.153333333333336,3.08,0,0.035216098788017375,0.0
2023-10-29,Food & Delivery,Asia Pacific,1,90.7,90.7,2.93,0,0.03230429988974642,0.0
2023-10-29,Food & Delivery,Europe,3,60.92,20.30666666666667,2.98,1,0.048916611950098485,0.3333333333333333
2023-10-29,Food & Delivery,MEA,1,6.63,6.63,0.47,0,0.07088989441930618,0.0
2023-10-29,Food & Delivery,North America,4,67.8,16.95,3.04,1,0.044837758112094395,0.25
2023-10-29,Gaming,Asia Pacific,4,121.18,30.295,4.359999999999999,0,0.03597953457666281,0.0
2023-10-29,Gaming,Europe,4,179.67999999999998,44.919999999999995,5.86,0,0.03261353517364204,0.0
2023-10-29,Gaming,North America,3,69.34,23.113333333333333,2.84,0,0.040957600230747036,0.0
2023-10-29,Healthcare,Asia Pacific,3,29.25,9.75,1.67,0,0.05709401709401709,0.0
2023-10-29,Healthcare,Europe,2,47.88,23.94,2.46,1,0.05137844611528822,0.5
2023-10-29,Healthcare,Latin America,1,2.44,2.44,0.36,0,0.14754098360655737,0.0
2023-10-29,Healthcare,MEA,1,96.67,96.67,2.72,0,0.028136960794455365,0.0
2023-10-29,Healthcare,North America,8,493.11,61.63875,13.530000000000001,0,0.027438096976333884,0.0
2023-10-29,Retail,Asia Pacific,4,213.5,53.375,6.0600000000000005,2,0.02838407494145199,0.5
2023-10-29,Retail,Europe,4,290.81,72.7025,7.85,0,0.02699356968467384,0.0
2023-10-29,Retail,North America,1,28.73,28.73,1.02,0,0.03550295857988166,0.0
2023-10-29,Services,Asia Pacific,3,32.05,10.683333333333332,1.71,0,0.05335413416536662,0.0
2023-10-29,Services,Europe,3,111.61000000000001,37.20333333333334,4.2,1,0.03763103664546187,0.3333333333333333
2023-10-29,Services,Latin America,1,42.37,42.37,1.36,0,0.032098182676422,0.0
2023-10-29,Services,North America,1,82.88,82.88,2.37,0,0.028595559845559847,0.0
2023-10-29,Software/SaaS,Asia Pacific,1,85.06,85.06,3.7,1,0.04349870679520339,1.0
2023-10-29,Software/SaaS,Europe,2,69.44,34.72,2.34,0,0.03369815668202765,0.0
2023-10-29,Software/SaaS,Latin America,2,115.89,57.945,3.68,0,0.03175424971956165,0.0
2023-10-29,Software/SaaS,North America,3,471.99,157.33,12.08,0,0.02559376257971567,0.0
2023-10-29,Subscription,Asia Pacific,2,97.19,48.595,3.29,0,0.03385121926124087,0.0
2023-10-29,Subscription,North America,5,384.17,76.834,12.120000000000001,0,0.03154853320144728,0.0
2023-10-29,Travel,Asia Pacific,2,145.18,72.59,4.13,0,0.028447444551591126,0.0
2023-10-29,Travel,Europe,3,60.63,20.21,2.71,1,0.04469734454890318,0.3333333333333333
2023-10-29,Travel,MEA,1,1.55,1.55,0.37,1,0.23870967741935484,1.0
2023-10-29,Travel,North America,4,224.02,56.005,6.92,0,0.030890099098294793,0.0
2023-10-30,Digital Goods,Asia Pacific,1,2.64,2.64,0.37,0,0.14015151515151514,0.0
2023-10-30,Digital Goods,Europe,3,44.97,14.99,2.15,0,0.04780965087836335,0.0
2023-10-30,Digital Goods,Latin America,2,144.67,72.335,4.2700000000000005,0,0.02951544895278911,0.0
2023-10-30,Digital Goods,MEA,2,85.74000000000001,42.870000000000005,2.75,0,0.03207371121996734,0.0
2023-10-30,Digital Goods,North America,4,172.32,43.08,5.8100000000000005,0,0.033716341689879296,0.0
2023-10-30,E-commerce,Asia Pacific,3,862.98,287.66,25.78,0,0.029873229970567107,0.0
2023-10-30,E-commerce,Europe,4,128.06,32.015,4.7,1,0.03670154615024208,0.25
2023-10-30,E-commerce,Latin America,2,55.71,27.855,1.99,0,0.035720696463830554,0.0
2023-10-30,E-commerce,North America,4,138.29,34.5725,4.62,0,0.033408055535468946,0.0
2023-10-30,Education,Asia Pacific,2,349.87,174.935,9.35,0,0.026724211850115757,0.0
2023-10-30,Education,Europe,5,193.32,38.664,6.26,0,0.032381543554727915,0.0
2023-10-30,Education,Latin America,2,95.85,47.925,3.2399999999999998,0,0.03380281690140845,0.0
2023-10-30,Education,North America,5,371.04,74.208,12.44,1,0.03352738249245364,0.2
2023-10-30,Entertainment,Asia Pacific,7,552.81,78.97285714285714,15.270000000000001,0,0.027622510446627238,0.0
2023-10-30,Entertainment,Europe,2,19.25,9.625,1.1099999999999999,0,0.05766233766233766,0.0
2023-10-30,Entertainment,Latin America,2,67.63,33.815,2.29,0,0.03386071270146385,0.0
2023-10-30,Entertainment,North America,6,451.15,75.19166666666666,16.45,1,0.03646237393328161,0.16666666666666666
2023-10-30,Food & Delivery,Asia Pacific,2,23.14,11.57,1.18,0,0.05099394987035436,0.0
2023-10-30,Food & Delivery,Europe,6,195.10999999999999,32.51833333333333,7.18,2,0.03679975398493158,0.3333333333333333
2023-10-30,Food & Delivery,Latin America,1,20.11,20.11,0.88,0,0.04375932371954252,0.0
2023-10-30,Food & Delivery,North America,6,514.39,85.73166666666667,15.72,1,0.0305604696825366,0.16666666666666666
2023-10-30,Gaming,Asia Pacific,1,37.66,37.66,1.24,0,0.032926181625066386,0.0
2023-10-30,Gaming,Europe,5,589.84,117.968,18.78,1,0.03183914281839143,0.2
2023-10-30,Gaming,North America,2,52.78,26.39,2.13,0,0.04035619552860932,0.0
2023-10-30,Healthcare,Asia Pacific,1,14.36,14.36,0.66,0,0.04596100278551533,0.0
2023-10-30,Healthcare,Europe,6,180.21,30.035,6.82,0,0.0378447366960768,0.0
2023-10-30,Healthcare,MEA,1,113.02,113.02,3.58,0,0.03167580959122279,0.0
2023-10-30,Healthcare,North America,11,789.28,71.75272727272727,24.68,2,0.031269004662477194,0.18181818181818182
2023-10-30,Retail,Asia Pacific,3,33.77,11.256666666666668,1.71,0,0.05063665975718092,0.0
2023-10-30,Retail,Europe,5,180.59,36.118,7.4399999999999995,1,0.04119829447920704,0.2
2023-10-30,Retail,Latin America,4,729.75,182.4375,22.59,1,0.030955806783144912,0.25
2023-10-30,Retail,MEA,1,64.73,64.73,1.92,0,0.029661671558782632,0.0
2023-10-30,Retail,North America,2,46.629999999999995,23.314999999999998,1.76,0,0.03774394166845379,0.0
2023-10-30,Services,Europe,2,226.28,113.14,6.3,0,0.02784161216192328,0.0
2023-10-30,Services,Latin America,1,39.18,39.18,1.44,0,0.03675344563552833,0.0
2023-10-30,Services,MEA,1,19.17,19.17,0.78,0,0.0406885758998435,0.0
2023-10-30,Services,North America,7,403.65,57.66428571428571,12.24,0,0.030323299888517282,0.0
2023-10-30,Software/SaaS,Asia Pacific,1,13.38,13.38,0.63,0,0.04708520179372197,0.0
2023-10-30,Software/SaaS,Europe,8,551.18,68.8975,18.69,2,0.033909067818135644,0.25
2023-10-30,Software/SaaS,Latin America,1,14.14,14.14,0.65,0,0.04596888260254597,0.0
2023-10-30,Software/SaaS,North America,4,655.81,163.9525,17.59,0,0.02682179289733307,0.0
2023-10-30,Subscription,Asia Pacific,1,14.08,14.08,0.65,0,0.04616477272727273,0.0
2023-10-30,Subscription,Europe,2,50.97,25.485,1.98,1,0.03884638022366098,0.5
2023-10-30,Subscription,North America,6,642.4200000000001,107.07000000000001,18.83,2,0.029311042620092768,0.3333333333333333
2023-10-30,Travel,Asia Pacific,8,421.0,52.625,12.94,1,0.030736342042755344,0.125
2023-10-30,Travel,Europe,5,172.03,34.406,6.43,1,0.037377201650874846,0.2
2023-10-30,Travel,Latin America,4,179.86,44.965,5.75,1,0.031969309462915596,0.25
2023-10-30,Travel,North America,2,31.49,15.745,1.39,0,0.04414099714194982,0.0
2023-10-31,Digital Goods,Asia Pacific,2,150.62,75.31,4.94,0,0.032797769220555044,0.0
2023-10-31,Digital Goods,Europe,2,44.540000000000006,22.270000000000003,1.71,0,0.038392456219128866,0.0
2023-10-31,Digital Goods,North America,6,674.52,112.42,19.55,1,0.02898357350412145,0.16666666666666666
2023-10-31,E-commerce,Asia Pacific,2,110.00999999999999,55.004999999999995,3.46,1,0.03145168621034452,0.5
2023-10-31,E-commerce,Europe,3,170.82000000000002,56.940000000000005,5.16,0,0.030207235686687737,0.0
2023-10-31,E-commerce,Latin America,1,108.89,108.89,3.02,0,0.027734410873358435,0.0
2023-10-31,E-commerce,North America,7,419.04,59.862857142857145,15.839999999999998,3,0.03780068728522336,0.42857142857142855
2023-10-31,Education,Asia Pacific,5,989.77,197.954,26.47,0,0.02674358689392485,0.0
2023-10-31,Education,Europe,3,136.64,45.54666666666666,5.58,1,0.04083723653395785,0.3333333333333333
2023-10-31,Education,MEA,1,11.39,11.39,0.76,1,0.06672519754170325,1.0
2023-10-31,Education,North America,5,183.14000000000001,36.628,6.27,0,0.034236103527356114,0.0
2023-10-31,Entertainment,Asia Pacific,6,366.1,61.01666666666667,11.26,1,0.03075662387325867,0.16666666666666666
2023-10-31,Entertainment,Europe,1,54.58,54.58,1.88,0,0.03444485159399047,0.0
2023-10-31,Entertainment,Latin America,7,561.2,80.17142857142858,14.86,0,0.026478973627940126,0.0
2023-10-31,Entertainment,North America,3,184.01999999999998,61.339999999999996,5.96,0,0.03238778393652864,0.0
2023-10-31,Food & Delivery,Asia Pacific,2,275.62,137.81,11.51,1,0.041760394746389956,0.5
2023-10-31,Food & Delivery,Europe,6,227.95000000000002,37.99166666666667,7.930000000000001,0,0.03478833077429261,0.0
2023-10-31,Food & Delivery,North America,7,428.41,61.20142857142857,12.42,1,0.028990919913167292,0.14285714285714285
2023-10-31,Gaming,Asia Pacific,3,90.68,30.22666666666667,3.09,0,0.03407587119541244,0.0
2023-10-31,Gaming,Europe,4,203.57,50.8925,6.48,0,0.031831802328437395,0.0
2023-10-31,Gaming,North America,4,183.16,45.79,6.390000000000001,0,0.034887530028390484,0.0
2023-10-31,Healthcare,Asia Pacific,1,23.03,23.03,0.88,0,0.03821102909248806,0.0
2023-10-31,Healthcare,Europe,5,120.6,24.119999999999997,5.24,1,0.043449419568822555,0.2
2023-10-31,Healthcare,Latin America,1,19.42,19.42,0.79,0,0.040679711637487126,0.0
2023-10-31,Healthcare,North America,6,476.8,79.46666666666667,12.290000000000001,0,0.025776006711409397,0.0
2023-10-31,Retail,Asia Pacific,2,140.57,70.285,4.11,0,0.029238102013231845,0.0
2023-10-31,Retail,Europe,4,310.55,77.6375,8.84,1,0.02846562550313959,0.25
2023-10-31,Retail,Latin America,1,31.59,31.59,1.22,0,0.038619816397594174,0.0
2023-10-31,Retail,MEA,1,11.29,11.29,0.58,0,0.051372896368467674,0.0
2023-10-31,Retail,North America,3,98.4,32.800000000000004,3.37,0,0.0342479674796748,0.0
2023-10-31,Services,Asia Pacific,5,619.93,123.98599999999999,17.009999999999998,0,0.027438581775361733,0.0
2023-10-31,Services,Europe,1,13.16,13.16,0.79,1,0.06003039513677812,1.0
2023-10-31,Services,Latin America,1,70.42,70.42,2.34,0,0.03322919625106503,0.0
2023-10-31,Services,North America,2,45.21,22.605,1.91,0,0.042247290422472904,0.0
2023-10-31,Software/SaaS,Asia Pacific,3,55.58,18.526666666666667,2.48,1,0.04462036703850306,0.3333333333333333
2023-10-31,Software/SaaS,Europe,1,23.99,23.99,0.83,0,0.03459774906210921,0.0
2023-10-31,Software/SaaS,North America,5,373.46,74.692,11.3,0,0.030257591174422966,0.0
2023-10-31,Subscription,Asia Pacific,1,4.42,4.42,0.41,0,0.0927601809954751,0.0
2023-10-31,Subscription,Europe,2,156.52,78.26,5.13,1,0.03277536417071301,0.5
2023-10-31,Subscription,MEA,1,41.72,41.72,1.51,0,0.036193672099712366,0.0
2023-10-31,Subscription,North America,5,711.76,142.352,19.39,0,0.027242328874901654,0.0
2023-10-31,Travel,Asia Pacific,4,601.76,150.44,17.06,2,0.02835017282637596,0.5
2023-10-31,Travel,Latin America,2,100.35,50.175,3.43,1,0.0341803687095167,0.5
2023-10-31,Travel,MEA,1,23.41,23.41,0.89,0,0.038017941050832976,0.0
2023-10-31,Travel,North America,2,431.82,215.91,11.39,0,0.02637673104534297,0.0
2023-11-01,Digital Goods,Asia Pacific,2,87.56,43.78,2.79,0,0.03186386477843764,0.0
2023-11-01,Digital Goods,Europe,2,56.06,28.03,2.0,0,0.03567606136282554,0.0
2023-11-01,Digital Goods,North America,5,215.1,43.019999999999996,7.2,1,0.03347280334728034,0.2
2023-11-01,E-commerce,Asia Pacific,3,95.95,31.983333333333334,3.75,1,0.03908285565398645,0.3333333333333333
2023-11-01,E-commerce,Europe,2,26.91,13.455,1.25,0,0.046451133407655144,0.0
2023-11-01,E-commerce,MEA,2,339.01,169.505,14.22,1,0.04194566531960709,0.5
2023-11-01,E-commerce,North America,5,144.06,28.812,5.28,0,0.036651395251978344,0.0
2023-11-01,Education,Asia Pacific,3,218.85999999999999,72.95333333333333,6.369999999999999,0,0.029105364159736816,0.0
2023-11-01,Education,Europe,5,469.33,93.866,12.71,0,0.027081158246862552,0.0
2023-11-01,Education,Latin America,1,85.95,85.95,2.79,0,0.032460732984293195,0.0
2023-11-01,Education,MEA,1,46.51,46.51,1.46,0,0.0313910986884541,0.0
2023-11-01,Education,North America,2,77.62,38.81,3.2,1,0.04122648801855192,0.5
2023-11-01,Entertainment,Asia Pacific,7,227.65,32.52142857142857,7.79,1,0.03421919613441687,0.14285714285714285
2023-11-01,Entertainment,Europe,3,345.57,115.19,10.92,0,0.031599965274763435,0.0
2023-11-01,Entertainment,Latin America,6,467.15,77.85833333333333,12.45,0,0.026650968639623247,0.0
2023-11-01,Entertainment,MEA,1,91.79,91.79,2.59,0,0.02821658132694193,0.0
2023-11-01,Entertainment,North America,3,399.15999999999997,133.0533333333333,14.39,1,0.036050706483615594,0.3333333333333333
2023-11-01,Food & Delivery,Asia Pacific,2,194.0,97.0,8.02,1,0.04134020618556701,0.5
2023-11-01,Food & Delivery,Europe,1,20.65,20.65,0.82,0,0.03970944309927361,0.0
2023-11-01,Food & Delivery,Latin America,2,127.11,63.555,3.7800000000000002,0,0.029738022185508618,0.0
2023-11-01,Food & Delivery,North America,3,252.66000000000003,84.22000000000001,6.569999999999999,0,0.02600332462597957,0.0
2023-11-01,Gaming,Asia Pacific,3,110.1,36.699999999999996,3.92,0,0.035603996366939145,0.0
2023-11-01,Gaming,Europe,10,479.32,47.932,15.12,0,0.03154468830843695,0.0
2023-11-01,Gaming,North America,1,70.73,70.73,2.07,0,0.029266223667467832,0.0
2023-11-01,Healthcare,Asia Pacific,3,159.1,53.03333333333333,5.17,0,0.03249528598365808,0.0
2023-11-01,Healthcare,Europe,5,157.28,31.456,5.82,1,0.03700406917599186,0.2
2023-11-01,Healthcare,MEA,1,117.9,117.9,3.25,0,0.0275657336726039,0.0
2023-11-01,Healthcare,North America,3,319.03,106.34333333333332,8.379999999999999,0,0.02626712221421183,0.0
2023-11-01,Retail,Asia Pacific,5,291.24,58.248000000000005,8.89,0,0.030524653206977066,0.0
2023-11-01,Retail,Europe,3,349.65,116.55,10.23,0,0.02925782925782926,0.0
2023-11-01,Retail,Latin America,3,356.81,118.93666666666667,10.6,0,0.029707687564810403,0.0
2023-11-01,Retail,MEA,2,139.34,69.67,4.15,0,0.02978326395866227,0.0
2023-11-01,Retail,North America,5,141.26999999999998,28.253999999999998,5.03,0,0.03560557797126071,0.0
2023-11-01,Services,Asia Pacific,3,404.12,134.70666666666668,11.620000000000001,0,0.028753835494407604,0.0
2023-11-01,Services,Europe,4,135.87,33.9675,4.34,0,0.031942297784647085,0.0
2023-11-01,Services,Latin America,1,202.75,202.75,6.18,0,0.030480887792848334,0.0
2023-11-01,Services,MEA,2,64.6,32.3,2.2199999999999998,0,0.03436532507739938,0.0
2023-11-01,Services,North America,3,191.7,63.9,5.6899999999999995,0,0.029681794470526865,0.0
2023-11-01,Software/SaaS,Asia Pacific,3,72.09,24.03,3.12,1,0.043279234290470245,0.3333333333333333
2023-11-01,Software/SaaS,Europe,4,193.31,48.3275,5.449999999999999,0,0.028193057782835856,0.0
2023-11-01,Software/SaaS,MEA,1,9.01,9.01,0.53,0,0.05882352941176471,0.0
2023-11-01,Software/SaaS,North America,5,936.62,187.324,25.400000000000002,1,0.027118788836454487,0.2
2023-11-01,Subscription,Asia Pacific,2,48.620000000000005,24.310000000000002,1.82,0,0.0374331550802139,0.0
2023-11-01,Subscription,Europe,2,36.06,18.03,1.5,0,0.04159733777038269,0.0
2023-11-01,Subscription,Latin America,2,98.47999999999999,49.239999999999995,3.26,0,0.03310316815597076,0.0
2023-11-01,Subscription,North America,2,354.46000000000004,177.23000000000002,9.469999999999999,0,0.026716695818992265,0.0
2023-11-01,Travel,Asia Pacific,5,621.78,124.356,17.62,0,0.028337997362411146,0.0
2023-11-01,Travel,Europe,3,279.96,93.32,8.74,0,0.031218745535076444,0.0
2023-11-01,Travel,Latin America,1,85.43,85.43,2.44,0,0.02856139529439307,0.0
2023-11-01,Travel,MEA,1,52.95,52.95,1.62,0,0.03059490084985836,0.0
2023-11-01,Travel,North America,3,68.42,22.80666666666667,3.29,1,0.048085355159310145,0.3333333333333333
2023-11-02,Digital Goods,Asia Pacific,1,23.79,23.79,1.35,1,0.056746532156368226,1.0
2023-11-02,Digital Goods,Europe,3,135.76,45.25333333333333,4.61,0,0.03395698291101945,0.0
2023-11-02,Digital Goods,Latin America,1,28.44,28.44,1.01,0,0.03551336146272855,0.0
2023-11-02,Digital Goods,North America,4,744.48,186.12,20.01,0,0.026877820760799486,0.0
2023-11-02,E-commerce,Asia Pacific,1,373.71,373.71,9.64,0,0.025795402852479197,0.0
2023-11-02,E-commerce,Europe,1,412.4,412.4,12.26,0,0.029728419010669253,0.0
2023-11-02,E-commerce,Latin America,1,13.5,13.5,0.69,0,0.05111111111111111,0.0
2023-11-02,E-commerce,North America,5,652.11,130.422,24.43,1,0.0374630047077947,0.2
2023-11-02,Education,Asia Pacific,2,83.3,41.65,2.68,0,0.032172869147659065,0.0
2023-11-02,Education,Latin America,2,41.64,20.82,1.7899999999999998,0,0.042987512007684914,0.0
2023-11-02,Education,North America,2,46.0,23.0,1.68,1,0.03652173913043478,0.5
2023-11-02,Entertainment,Asia Pacific,3,125.23,41.74333333333333,3.7,0,0.029545636029705342,0.0
2023-11-02,Entertainment,Europe,3,360.78000000000003,120.26,9.97,0,0.027634569543766283,0.0
2023-11-02,Entertainment,Latin America,4,433.17,108.2925,11.29,0,0.026063670152595975,0.0
2023-11-02,Entertainment,MEA,1,149.85,149.85,4.05,0,0.02702702702702703,0.0
2023-11-02,Entertainment,North America,2,199.81,99.905,6.01,0,0.030078574645913618,0.0
2023-11-02,Food & Delivery,Asia Pacific,3,83.97,27.99,3.05,0,0.03632249612957008,0.0
2023-11-02,Food & Delivery,Europe,2,56.5,28.25,2.01,0,0.03557522123893805,0.0
2023-11-02,Food & Delivery,MEA,1,286.37,286.37,8.6,0,0.030031078674442154,0.0
2023-11-02,Food & Delivery,North America,5,543.89,108.77799999999999,15.13,0,0.02781812498850871,0.0
2023-11-02,Gaming,Asia Pacific,1,18.09,18.09,0.75,0,0.04145936981757877,0.0
2023-11-02,Gaming,Europe,4,181.71,45.4275,6.64,1,0.03654174233669033,0.25
2023-11-02,Gaming,North America,3,239.42999999999998,79.80999999999999,7.13,1,0.029779058597502402,0.3333333333333333
2023-11-02,Healthcare,Asia Pacific,1,9.71,9.71,0.54,0,0.055612770339855816,0.0
2023-11-02,Healthcare,Europe,5,127.43,25.486,5.12,1,0.0401789217609668,0.2
2023-11-02,Healthcare,Latin America,2,83.28,41.64,2.75,0,0.03302113352545629,0.0
2023-11-02,Healthcare,MEA,2,202.44,101.22,5.96,0,0.029440821971942303,0.0
2023-11-02,Healthcare,North America,7,882.97,126.13857142857144,21.56,0,0.024417590631618285,0.0
2023-11-02,Retail,Asia Pacific,1,41.96,41.96,1.35,0,0.03217349857006673,0.0
2023-11-02,Retail,Europe,7,436.68,62.38285714285714,12.280000000000001,0,0.028121278739580473,0.0
2023-11-02,Retail,Latin America,1,63.49,63.49,2.14,0,0.03370609544810206,0.0
2023-11-02,Retail,North America,1,91.66,91.66,2.59,0,0.02825660048003491,0.0
2023-11-02,Services,Asia Pacific,2,134.07999999999998,67.03999999999999,3.9499999999999997,0,0.02946002386634845,0.0
2023-11-02,Services,Europe,2,68.1,34.05,2.39,0,0.03509544787077827,0.0
2023-11-02,Services,Latin America,2,175.45,87.725,4.99,0,0.028441151325163866,0.0
2023-11-02,Services,MEA,1,44.12,44.12,2.06,1,0.04669084315503173,1.0
2023-11-02,Services,North America,2,87.22,43.61,2.7800000000000002,0,0.03187342352671406,0.0
2023-11-02,Software/SaaS,Asia Pacific,2,341.78999999999996,170.89499999999998,9.14,0,0.02674156645893678,0.0
2023-11-02,Software/SaaS,Europe,4,144.68,36.17,4.42,0,0.03055017970693945,0.0
2023-11-02,Software/SaaS,Latin America,2,95.76,47.88,3.02,0,0.03153717627401838,0.0
2023-11-02,Software/SaaS,North America,6,515.32,85.88666666666667,17.58,3,0.03411472483117286,0.5
2023-11-02,Subscription,Europe,1,33.59,33.59,1.14,0,0.03393867222387615,0.0
2023-11-02,Subscription,MEA,1,14.56,14.56,0.66,0,0.04532967032967033,0.0
2023-11-02,Subscription,North America,9,528.27,58.696666666666665,16.189999999999998,0,0.030647206920703426,0.0
2023-11-02,Travel,Asia Pacific,1,18.74,18.74,1.12,1,0.05976520811099254,1.0
2023-11-02,Travel,Europe,3,185.74,61.913333333333334,6.27,1,0.033756864434155265,0.3333333333333333
2023-11-02,Travel,Latin America,3,117.9,39.300000000000004,4.58,1,0.038846480067854114,0.3333333333333333
2023-11-03,Digital Goods,Asia Pacific,1,47.15,47.15,1.48,0,0.03138918345705196,0.0
2023-11-03,Digital Goods,Europe,2,16.78,8.39,1.02,0,0.06078665077473182,0.0
2023-11-03,Digital Goods,MEA,3,42.870000000000005,14.290000000000001,1.99,0,0.04641940751108001,0.0
2023-11-03,Digital Goods,North America,5,471.1,94.22,13.149999999999999,0,0.027913394183825085,0.0
2023-11-03,E-commerce,Asia Pacific,3,692.71,230.90333333333334,18.22,0,0.0263024931067835,0.0
2023-11-03,E-commerce,Europe,3,232.05,77.35000000000001,6.8999999999999995,2,0.029734970911441495,0.6666666666666666
2023-11-03,E-commerce,Latin America,2,100.67,50.335,4.92,1,0.04887255388894407,0.5
2023-11-03,E-commerce,North America,5,1114.06,222.81199999999998,44.48,3,0.0399260362996607,0.6
2023-11-03,Education,Asia Pacific,2,700.53,350.265,20.13,0,0.028735386064836624,0.0
2023-11-03,Education,Europe,8,632.05,79.00625,19.4,1,0.030693774226722568,0.125
2023-11-03,Education,North America,2,254.99,127.495,8.24,1,0.032314992744813524,0.5
2023-11-03,Entertainment,Asia Pacific,3,116.16,38.72,3.46,0,0.029786501377410467,0.0
2023-11-03,Entertainment,Europe,1,2.75,2.75,0.37,0,0.13454545454545455,0.0
2023-11-03,Entertainment,Latin America,8,681.85,85.23125,18.55,0,0.02720539708146953,0.0
2023-11-03,Entertainment,North America,2,185.03,92.515,5.59,0,0.030211317083716153,0.0
2023-11-03,Food & Delivery,Asia Pacific,2,177.13,88.565,5.83,1,0.032913679218652965,0.5
2023-11-03,Food & Delivery,Europe,4,163.91,40.9775,5.3,0,0.03233481788786529,0.0
2023-11-03,Food & Delivery,Latin America,1,23.2,23.2,0.88,0,0.03793103448275862,0.0
2023-11-03,Food & Delivery,North America,2,68.27,34.135,2.56,0,0.037498169034715104,0.0
2023-11-03,Gaming,Asia Pacific,3,111.81,37.27,3.7800000000000002,0,0.03380735175744567,0.0
2023-11-03,Gaming,Europe,6,215.31,35.885,7.3,0,0.03390460266592355,0.0
2023-11-03,Gaming,Latin America,2,105.23,52.615,3.6499999999999995,0,0.03468592606671101,0.0
2023-11-03,Gaming,North America,3,310.45,103.48333333333333,8.66,0,0.027894991141890806,0.0
2023-11-03,Healthcare,Asia Pacific,2,57.980000000000004,28.990000000000002,2.1799999999999997,0,0.037599172128320105,0.0
2023-11-03,Healthcare,Europe,2,68.12,34.06,2.3,0,0.03376394597768643,0.0
2023-11-03,Healthcare,Latin America,2,34.230000000000004,17.115000000000002,1.46,0,0.04265264387963774,0.0
2023-11-03,Healthcare,MEA,1,78.87,78.87,2.27,0,0.028781539241790288,0.0
2023-11-03,Healthcare,North America,9,777.05,86.33888888888889,22.06,1,0.028389421530146064,0.1111111111111111
2023-11-03,Retail,Asia Pacific,2,291.07,145.535,7.0,0,0.024049197787473803,0.0
2023-11-03,Retail,Europe,1,1.6,1.6,0.34,0,0.2125,0.0
2023-11-03,Retail,Latin America,2,32.38,16.19,1.4100000000000001,0,0.043545398394070414,0.0
2023-11-03,Retail,MEA,1,398.0,398.0,16.22,1,0.040753768844221105,1.0
2023-11-03,Retail,North America,1,54.28,54.28,1.87,0,0.03445099484156227,0.0
2023-11-03,Services,Asia Pacific,3,52.92,17.64,2.2199999999999998,0,0.0419501133786848,0.0
2023-11-03,Services,Europe,2,158.66,79.33,5.09,0,0.032081179881507625,0.0
2023-11-03,Services,Latin America,1,52.89,52.89,1.62,0,0.030629608621667612,0.0
2023-11-03,Services,North America,4,336.0,84.0,10.21,1,0.030386904761904764,0.25
2023-11-03,Software/SaaS,Asia Pacific,1,224.0,224.0,5.9,0,0.026339285714285714,0.0
2023-11-03,Software/SaaS,Europe,4,177.24,44.31,5.13,0,0.02894380501015572,0.0
2023-11-03,Software/SaaS,Latin America,1,266.18,266.18,6.95,0,0.02611015102562176,0.0
2023-11-03,Software/SaaS,MEA,1,15.42,15.42,0.69,0,0.04474708171206225,0.0
2023-11-03,Software/SaaS,North America,4,474.24,118.56,17.9,2,0.03774460188933873,0.5
2023-11-03,Subscription,Europe,4,259.31,64.8275,9.639999999999999,1,0.03717558135050711,0.25
2023-11-03,Subscription,Latin America,1,29.8,29.8,1.16,0,0.03892617449664429,0.0
2023-11-03,Subscription,North America,6,293.33,48.88833333333333,9.27,0,0.03160263184808918,0.0
2023-11-03,Travel,Asia Pacific,3,412.22,137.40666666666667,12.41,1,0.030105283586434425,0.3333333333333333
2023-11-03,Travel,Europe,3,107.31,35.77,3.58,0,0.033361289721368,0.0
2023-11-03,Travel,Latin America,7,169.85999999999999,24.265714285714285,6.96,2,0.040974920522783474,0.2857142857142857
2023-11-03,Travel,North America,4,345.67,86.4175,12.44,1,0.03598808111782914,0.25
2023-11-04,Digital Goods,Asia Pacific,1,37.08,37.08,1.38,0,0.0372168284789644,0.0
2023-11-04,Digital Goods,Europe,3,54.26,18.086666666666666,2.42,1,0.044600073719130114,0.3333333333333333
2023-11-04,Digital Goods,North America,4,447.17,111.7925,16.62,1,0.037167072925285684,0.25
2023-11-04,E-commerce,Asia Pacific,3,239.56,79.85333333333334,6.89,0,0.028761061946902654,0.0
2023-11-04,E-commerce,Europe,6,104.93,17.488333333333333,4.46,0,0.042504526827408746,0.0
