user_id,region,country,account_created,account_age_days,account_status,preferred_payment,avg_monthly_transactions,lifetime_value_usd,has_verified_email,has_verified_phone
UC93223676008,North America,CA,2024-10-11,467,active,card,9,175.48,True,True
U9DDBE19E3ED7,Europe,UK,2019-02-05,2542,inactive,card,1,1008.82,False,True
U0F74CA77ADB6,North America,CA,2025-03-07,320,active,card,17,105.19,True,True
UD8932C6084FC,Europe,DE,2025-07-07,198,active,card,9,12.44,True,True
U42F34978478B,Europe,FR,2022-01-24,1458,active,card,16,38.01,True,True
U44DEAB74F74B,Asia Pacific,IN,2025-09-08,135,active,card,8,211.76,True,True
UFA08D2508955,Asia Pacific,SG,2026-01-08,13,active,card,8,208.77,True,True
UBDA74FC51238,MEA,ZA,2023-09-19,855,active,card,6,9.38,True,True
U6CBCAC18704E,Europe,UK,2024-08-20,519,active,card,3,12.79,True,True
UF62B4CEE0B17,North America,US,2023-01-27,1090,active,card,1,20.67,True,True
U6F09BFB22FDF,Europe,NL,2025-10-19,94,active,balance,8,106.03,False,True
U77EDCC66BF24,North America,MX,2025-10-14,99,inactive,card,32,554.9,True,True
U565502DF0BE4,North America,US,2023-10-05,839,active,card,31,15.15,True,True
U66777661B1CC,North America,US,2025-01-14,372,active,card,6,827.78,True,True
U1A7335CCB50D,North America,MX,2025-01-03,383,suspended,card,1,34.71,True,False
U60FE3DA768C4,MEA,ZA,2023-12-02,781,active,card,1,117.73,True,True
UE2E4268ED2AB,North America,US,2025-02-06,349,active,card,0,516.41,True,True
U281735D82627,Europe,DE,2021-09-09,1595,active,card,3,114.44,True,False
UBDD096896E87,North America,US,2024-12-16,401,active,card,1,395.23,True,True
U24A9F24AC80A,Asia Pacific,JP,2025-04-13,283,active,bank,2,0.87,True,True
UFA464F6A8329,North America,MX,2024-07-05,565,active,card,0,373.58,True,True
UB9E3B7E7136B,Europe,IT,2025-08-31,143,active,bank,3,40.0,True,True
U5C7F56C78B0A,Asia Pacific,IN,2025-06-18,217,active,balance,29,72.39,True,True
U95885A6EC079,Asia Pacific,KR,2025-06-01,234,active,bank,8,18338.48,True,True
UAF145F1103F1,Europe,FR,2025-06-19,216,active,card,4,58.63,True,True
UB9CD4C18104C,Asia Pacific,IN,2024-05-02,629,active,balance,8,106.73,True,True
U68433DC20530,Asia Pacific,JP,2024-10-21,457,active,bank,0,54.83,False,True
U5FDB674B5789,Latin America,CO,2025-01-21,365,active,card,1,24.45,True,True
U940E29CC50E2,Europe,FR,2025-12-07,45,active,bank,6,2012.89,True,True
U13650EC9B624,Asia Pacific,JP,2024-08-08,531,inactive,card,7,1465.85,True,True
U2BEA8E5F6016,Asia Pacific,SG,2024-11-28,419,inactive,bank,1,235.25,True,True
U9E40CD293788,Asia Pacific,SG,2026-01-02,19,active,bank,2,399.72,True,True
U79598ECB9044,North America,US,2023-03-26,1032,active,balance,12,23.98,True,False
U2C87197C58F3,Asia Pacific,AU,2025-04-11,285,active,balance,6,682.9,True,True
U5F4273131961,North America,MX,2024-02-27,694,active,card,2,17.2,True,True
U308B23B73273,North America,MX,2025-08-17,157,active,card,6,103.52,True,True
U6B96B2967F8C,North America,US,2026-01-17,4,active,card,8,581.72,False,False
UBC445DBD6D71,Asia Pacific,KR,2025-11-08,74,active,card,2,27.06,True,True
UDEA819E4D3BD,North America,CA,2025-05-21,245,active,balance,9,11.99,True,True
U0967845EC188,North America,US,2025-06-19,216,suspended,bank,31,1817.17,True,True
U33A7E1E32CDF,North America,CA,2025-06-11,224,active,card,4,525.93,True,True
UBE50ED5961D7,MEA,NG,2025-07-22,183,active,card,3,9.26,True,True
U32C2BFB8DB50,North America,MX,2025-09-04,139,inactive,crypto,1,16.3,False,False
U7FEED16E7FE9,Asia Pacific,SG,2025-03-15,312,active,bank,4,394.07,True,True
UF1A138B52FDB,Asia Pacific,SG,2025-06-24,211,inactive,bank,2,125.96,True,True
UB67AC27B6104,Asia Pacific,IN,2026-01-17,4,inactive,bank,2,184.43,True,True
U281FE0BE27A1,Latin America,CO,2025-02-14,341,active,card,16,73.59,True,True
U0CA44283E566,Europe,UK,2024-05-08,623,active,card,2,833.82,True,True
UFF6B5F891E11,MEA,AE,2025-04-27,269,active,balance,6,453.36,True,True
UD026E2F13643,North America,US,2023-09-05,869,active,balance,3,23.51,True,True
U7EFF41B5CA30,Europe,DE,2025-08-04,170,active,card,5,159.1,True,True
UE73BF8155DB4,Europe,DE,2025-01-19,367,active,card,6,383.21,True,True
U0C95843B9DE2,Latin America,CO,2025-09-07,136,active,card,1,9.96,True,True
UC38181171D66,Asia Pacific,SG,2025-09-26,117,active,bank,14,9771.55,True,True
U20D2491B15B6,Europe,NL,2025-05-10,256,active,card,1,423.87,True,True
UA5CF0876D705,MEA,ZA,2024-12-02,415,inactive,card,0,46.47,True,True
UD692ED8D21BD,North America,US,2025-11-03,79,active,bank,2,5382.88,True,False
U5D54B56A399A,MEA,NG,2025-05-13,253,active,card,3,112.0,True,False
UA67C48BBF431,MEA,AE,2025-06-17,218,active,balance,0,408.5,True,True
UA7AFC3294C73,Europe,FR,2023-06-03,963,suspended,card,1,6.03,True,False
UA24557DA1074,Asia Pacific,IN,2022-09-21,1218,active,bank,14,528.01,True,False
U19B8D113158F,Europe,DE,2024-09-09,499,active,card,7,25.28,True,True
UEEC6E9A9026F,Europe,DE,2025-07-28,177,active,balance,25,129.56,True,True
UF3FDC0A08E91,North America,MX,2024-11-08,439,active,card,10,87.89,True,True
UA60EB8DE9514,Asia Pacific,AU,2023-02-03,1083,active,balance,6,3860.86,True,True
U1592C5CB1F68,Latin America,AR,2025-02-19,336,active,balance,5,52.25,True,False
U8A6D9780D168,Asia Pacific,AU,2025-08-16,158,active,balance,6,45.68,True,True
U9C8F3CE39850,Latin America,CL,2023-02-15,1071,active,bank,0,452.32,True,True
U86893CF6E93E,Asia Pacific,JP,2024-09-11,497,active,card,4,770.05,True,True
U83D87F937857,Asia Pacific,JP,2025-05-21,245,active,card,2,2088.45,True,False
UB74E28750E90,Asia Pacific,AU,2024-04-28,633,active,card,9,466.91,True,False
U84F83E13EB05,Asia Pacific,AU,2025-06-07,228,active,balance,5,1265.65,True,False
UD5C9C5262FD9,MEA,SA,2024-07-25,545,active,balance,17,250.52,True,True
UBE378A46DFCD,North America,MX,2024-10-12,466,active,balance,4,17.05,True,False
U6E01F0BF9D75,Asia Pacific,IN,2025-06-12,223,active,balance,40,125.48,True,True
UEA31098AF5AB,North America,CA,2024-01-15,737,inactive,bank,0,15.44,True,True
UFA2F220B537E,North America,CA,2025-07-11,194,active,balance,2,508.09,True,True
UBEBB7B33E8F7,Europe,IT,2025-04-24,272,active,balance,5,21.63,True,True
U8A58408212CC,Asia Pacific,JP,2025-01-24,362,active,card,2,310.29,True,False
U403C4C961E13,North America,CA,2025-10-07,106,active,card,0,219.55,True,True
UF906ADAEFC20,Latin America,BR,2025-05-12,254,active,card,4,48.66,False,True
U85450C1A958A,Asia Pacific,JP,2025-07-13,192,active,balance,1,113.9,True,True
U5AFD703F0A86,North America,MX,2025-05-19,247,active,card,1,17.92,True,False
UB60735228FEF,Asia Pacific,AU,2025-11-30,52,inactive,card,2,2771.75,True,False
U739B230E1F6E,North America,CA,2025-11-13,69,active,card,42,42.43,True,True
U03C8C323D036,North America,MX,2025-03-28,299,active,card,2,121.09,True,False
U37F233EA0386,Asia Pacific,JP,2022-04-01,1391,active,card,3,637.25,True,False
UAD98B84938DE,Europe,DE,2025-10-15,98,active,card,57,146.78,True,False
U07C17B4FCA1D,Europe,UK,2024-06-20,580,active,balance,1,2649.15,True,True
U3CB436E5CC43,North America,CA,2024-04-28,633,active,card,0,257.02,True,True
U0B21674D79C8,Asia Pacific,IN,2024-10-24,454,active,balance,10,574.87,True,False
UFB939FFD5001,MEA,NG,2024-02-10,711,active,card,10,7166.06,True,True
UBA9BB9AD1303,Latin America,AR,2025-10-17,96,active,balance,1,1688.21,True,False
U06BF8E4D98A0,Asia Pacific,IN,2025-11-12,70,active,card,2,374.99,True,True
UB335A8707241,Europe,DE,2025-12-01,51,active,balance,9,4862.39,True,True
U4E1800837E2D,Latin America,CL,2022-11-07,1171,active,bank,1,335.48,True,True
UE5B40C11E605,North America,MX,2025-08-29,145,inactive,bank,11,48.41,True,True
UCF2ECD000F2A,MEA,ZA,2024-07-16,554,active,card,8,0.2,True,True
U36903B15B549,Asia Pacific,AU,2025-07-13,192,active,balance,5,10794.23,True,True
U0A9DC3733EC5,Latin America,CO,2025-01-23,363,active,card,2,1140.73,True,True
U4CB7603E1B2E,Europe,UK,2023-08-28,877,active,bank,14,237.79,True,True
UF187ABA9353A,North America,CA,2023-06-22,944,active,card,3,184.61,True,True
U2B5521A0ED9B,North America,CA,2024-08-02,537,active,card,31,5224.3,True,True
UD95238D8FC2D,North America,MX,2025-12-24,28,active,bank,1,39.43,True,True
U82782C1A35E9,Europe,NL,2025-06-19,216,inactive,card,1,7.59,True,False
U478AEDC19BC8,Latin America,CO,2025-09-22,121,active,bank,1,855.65,False,True
U5575B9E4129B,North America,MX,2025-12-14,38,active,card,3,10.39,True,True
UA33A2A3B8B0A,Asia Pacific,JP,2023-04-25,1002,inactive,balance,1,771.5,True,True
U4F8E926D2394,Europe,ES,2024-11-14,433,active,balance,2,961.24,True,True
U45E1A7D00B1E,North America,MX,2025-09-24,119,active,card,0,16.21,True,False
U4E6EC82AA061,Europe,FR,2024-10-02,476,inactive,card,4,0.83,True,True
U4F7068207BEA,North America,CA,2025-05-26,240,active,bank,120,2818.47,True,False
UE09300FAA1D6,Asia Pacific,KR,2025-05-17,249,active,balance,3,4.85,True,True
U6FC8C2A74911,MEA,AE,2025-05-14,252,active,card,1,383.94,True,False
U07DF0CAF9CBA,North America,MX,2023-05-14,983,active,card,4,1847.5,True,True
U22D68D2F7EF4,Europe,FR,2025-10-21,92,active,card,6,470.67,True,True
U7B2E23A875D8,Europe,NL,2025-07-08,197,active,card,3,2083.42,True,True
UDA8D2ABBF5A6,North America,CA,2025-08-06,168,active,card,3,8319.99,True,True
UB284F9AB81F4,Europe,IT,2025-06-10,225,inactive,card,6,286.33,True,True
U5694A95BDACD,North America,CA,2023-10-05,839,inactive,card,1,7.55,True,True
UC31E8300E614,Asia Pacific,JP,2025-09-26,117,active,balance,8,8.99,True,True
U52D2FB76C834,Asia Pacific,KR,2025-03-16,311,active,card,1,206.7,True,True
U2654DDFC50C2,Asia Pacific,AU,2024-10-28,450,active,balance,6,478.29,True,True
U6DA94C7296CA,North America,MX,2024-07-03,567,active,card,12,260.84,True,False
U4C919FACA6E1,North America,CA,2025-11-06,76,active,bank,0,1355.94,True,True
UACCF1E0B75C2,Europe,ES,2024-11-21,426,active,card,2,33.24,True,True
U879E413C7A2D,Europe,NL,2025-01-20,366,active,bank,8,41.6,True,True
U79D3BD6BF34D,Latin America,CO,2025-11-17,65,active,crypto,1,14120.77,True,True
UAEDB062FBCAD,Asia Pacific,SG,2025-04-11,285,active,card,1,299.8,True,True
U29ECB5066D54,Europe,DE,2025-07-17,188,active,balance,1,89.78,True,True
U3886B4F1AC0A,Europe,ES,2025-09-14,129,active,balance,5,17.27,True,True
U288EFC33F391,North America,CA,2024-04-16,645,active,card,0,326.1,True,True
U92E3879FB485,Asia Pacific,AU,2024-08-21,518,active,balance,17,1.73,True,True
U30F3E4B1CBEA,Asia Pacific,IN,2025-01-12,374,active,bank,0,3.88,True,True
UA15F08F0C150,North America,MX,2025-04-17,279,active,balance,11,217.42,True,True
U01C76A8ACBB2,Asia Pacific,JP,2023-10-10,834,active,balance,7,57.75,False,False
U8B12EB213B3A,Asia Pacific,AU,2025-05-04,262,active,card,6,267.32,True,True
U7F42F1D02F37,North America,US,2025-04-02,294,active,card,3,1942.74,True,True
U7059B80910B3,Europe,DE,2025-04-02,294,active,card,2,489.16,True,False
U314960965FA2,North America,US,2025-10-22,91,active,card,3,50.59,True,True
U4A2C1D281B90,Asia Pacific,AU,2024-06-22,578,active,bank,0,552.18,True,True
U1617848D8D70,North America,US,2025-08-28,146,active,card,3,245.49,True,True
UA390DD53CE76,Asia Pacific,KR,2023-01-17,1100,active,card,9,334.8,True,True
UC2104B6A069B,Europe,ES,2025-06-25,210,active,card,9,6.18,True,True
UC459E37308FF,Europe,IT,2022-01-16,1466,active,balance,6,20.92,True,True
U54739C961803,Asia Pacific,KR,2024-04-19,642,active,bank,0,1279.01,True,True
U6BD808B667D0,North America,MX,2025-03-25,302,active,balance,3,141.08,True,False
UAE829E873FFB,Europe,ES,2023-09-05,869,active,bank,7,926.67,True,True
U977AA0E74708,Europe,ES,2025-08-27,147,inactive,card,4,977.28,True,True
U694DC8411CE9,Latin America,CL,2025-09-11,132,inactive,balance,10,8.4,True,True
U32F681BB7E65,North America,US,2025-11-24,58,active,card,2,108.51,True,True
U302662505FDA,MEA,SA,2023-07-12,924,active,bank,0,1297.02,True,True
U27825C393F21,Latin America,CL,2025-10-26,87,inactive,card,4,207.73,True,True
UA1CEAE51D577,North America,CA,2025-08-19,155,active,card,2,43.6,True,False
U06C33BCE0DD4,North America,US,2025-12-20,32,active,card,5,7.72,True,True
U44A08525ACBE,North America,US,2024-02-20,701,active,bank,14,228.91,True,True
UE9C6A50F6ADF,North America,CA,2025-09-09,134,active,card,1,148.45,True,True
U8ECCA9CC5471,North America,US,2022-09-21,1218,active,balance,3,2106.27,False,True
UC90BBBD027DB,Asia Pacific,JP,2024-01-28,724,active,balance,1,311.3,True,True
U36B16D43EF29,Latin America,BR,2025-05-30,236,active,card,0,234.95,True,False
U68D97EAC479F,MEA,NG,2020-12-30,1848,inactive,balance,3,20.99,True,True
UBC8FE8CAC50E,MEA,AE,2023-10-03,841,active,card,0,1.94,True,True
U4B8083E2B83C,North America,CA,2025-12-16,36,active,balance,6,254.22,True,True
UA367CA6BC1BF,Europe,ES,2026-01-16,5,active,balance,8,2.4,True,False
UD68929BE5018,North America,CA,2025-09-07,136,active,card,27,847.48,True,True
UF1661059C0C3,North America,MX,2024-09-11,497,active,card,3,2133.43,True,False
UB12A8B4894A9,Europe,DE,2024-11-15,432,inactive,bank,7,309.86,True,True
UA6C3C7FC3AF2,Asia Pacific,JP,2026-01-09,12,active,bank,9,21.11,True,False
UD2F3EA76E428,North America,MX,2025-08-28,146,active,bank,5,905.13,True,True
U4F20E947D772,North America,CA,2025-10-06,107,active,card,4,1583.6,True,True
UBD355A3A014B,Asia Pacific,KR,2021-10-03,1571,active,balance,3,766.29,True,True
U6E1641B83EF4,Latin America,BR,2025-09-24,119,active,card,6,864.95,True,False
U6E1BF173202D,Europe,FR,2022-11-27,1151,active,card,3,237.29,True,False
UAD63D3ED3336,North America,MX,2024-01-31,721,inactive,balance,1,44.31,True,True
UBF57CFF4A60C,North America,CA,2025-10-27,86,active,balance,0,344.37,True,True
U4FAE12EBEACF,North America,MX,2025-11-03,79,active,card,2,193.72,True,False
U8694B51E7BF4,Asia Pacific,KR,2025-09-16,127,suspended,card,11,740.44,True,True
U964918B7B119,Europe,NL,2025-06-02,233,inactive,card,0,110.35,True,False
U7E429314D4A3,Asia Pacific,JP,2024-04-24,637,active,crypto,11,3111.98,True,True
U06C1784104EA,North America,CA,2024-05-16,615,suspended,card,1,53.74,True,True
UF7F9648C03C1,North America,MX,2024-05-04,627,active,balance,3,3930.29,True,True
UD8E54D9B38E4,North America,CA,2023-11-19,794,active,card,0,282.92,True,True
U302F0D21A543,North America,CA,2024-09-05,503,active,card,5,232.43,True,True
UAF3159C88DEC,North America,US,2025-11-21,61,active,balance,4,637.67,True,True
U12A117AD3150,North America,MX,2025-08-08,166,active,card,1,599.07,True,True
U262D1E9E939A,Asia Pacific,KR,2024-10-04,474,active,card,4,32.46,True,True
U073BC5971C57,MEA,SA,2023-12-17,766,inactive,card,2,18349.18,True,True
UCCABE24CB548,North America,CA,2024-07-24,546,active,card,3,580.88,True,True
U98BC67D8975D,North America,MX,2024-06-09,591,active,card,1,3.71,True,True
UDD5C7191EFF4,North America,US,2025-08-21,153,active,card,3,1104.2,True,False
U153EBB9C2FE7,Asia Pacific,KR,2025-01-05,381,inactive,card,3,463.76,False,True
U783645DFABE8,North America,US,2025-12-23,29,inactive,balance,2,3601.07,True,True
UAB220E1F3EC3,MEA,SA,2024-12-08,409,active,card,2,119.84,True,True
U7DDFF453A7F8,North America,MX,2023-01-05,1112,active,card,8,132.34,True,True
UE250BF8F7249,MEA,AE,2025-08-09,165,active,card,19,82.61,True,True
UA47F4FB6C740,Europe,ES,2023-09-15,859,inactive,bank,1,6.21,True,True
U841CFE39F949,Asia Pacific,JP,2025-12-31,21,inactive,card,4,2300.44,True,False
UF47AD9B3103A,Europe,IT,2025-07-30,175,active,balance,4,100.21,True,True
U54D9CBA5817D,Latin America,CO,2024-01-15,737,active,bank,19,111.41,True,False
U516D3334877A,Europe,UK,2020-09-18,1951,inactive,crypto,4,7.81,True,True
U9CF58261A403,North America,MX,2025-11-09,73,active,balance,0,5.0,True,True
UD60A4B3FEBA1,North America,MX,2023-01-10,1107,inactive,bank,1,1.03,True,True
UDC4C6E59FFB1,Europe,IT,2024-05-27,604,active,balance,5,95.93,False,False
U5AAE9E525052,North America,US,2023-12-02,781,active,card,8,678.53,True,True
U24134DC536BF,Europe,FR,2025-09-27,116,active,bank,1,13.29,True,True
U50196B55BEFE,North America,CA,2025-07-08,197,inactive,card,1,717.65,True,True
U713481F7E16E,North America,MX,2023-02-05,1081,inactive,bank,1,249.79,True,False
U603BB7B2D8AB,Asia Pacific,SG,2025-03-23,304,active,card,3,161.79,True,False
UDB205097E334,Asia Pacific,KR,2025-12-02,50,active,bank,14,6.89,True,True
U557DE4984DCB,North America,US,2025-08-18,156,inactive,balance,9,4.77,True,True
UD4865A74528A,Latin America,BR,2025-09-26,117,active,balance,5,7500.97,True,True
U8D721665DE1C,North America,CA,2025-11-13,69,active,balance,12,98.25,True,False
U2C1C0131422D,North America,US,2025-11-30,52,active,card,4,3631.32,True,False
UE8FAB5516BB2,Asia Pacific,AU,2025-09-03,140,active,card,2,301.69,True,True
U0E7BA4F84372,North America,US,2025-12-05,47,active,card,5,105.45,True,False
U77CC5AD7E2E1,Asia Pacific,SG,2024-09-14,494,active,card,3,2.49,True,True
UBE3BF798BCB0,Europe,UK,2025-11-04,78,active,balance,1,1059.62,False,True
UD1126191602A,Europe,ES,2025-04-24,272,active,card,14,27.6,True,True
U5D47AE8FE62E,North America,MX,2025-10-20,93,active,card,14,2.11,False,True
UA49EAA2F182A,Europe,NL,2025-04-24,272,active,bank,0,582.25,True,True
U372FCD03A922,Asia Pacific,JP,2024-12-18,399,active,card,2,56.96,True,True
U93722ECC3548,North America,MX,2025-06-17,218,active,card,3,99.38,True,True
U542530BA51E2,North America,US,2026-01-10,11,active,balance,3,37.4,True,True
U0C2E543AA1D5,North America,CA,2025-04-22,274,active,bank,15,162.63,True,True
U207587E1FFB8,North America,CA,2025-08-04,170,active,bank,1,286.17,True,True
U60DF03C2BEB0,Europe,NL,2022-08-18,1252,active,card,2,547.08,True,True
UF0252130B503,Europe,ES,2024-09-22,486,active,balance,8,77.87,True,True
UFB73510221D7,North America,CA,2024-12-18,399,active,card,3,79.36,True,True
U7B2BCF2A064D,Europe,FR,2024-06-08,592,active,balance,4,2885.95,True,True
U0470E770B650,Asia Pacific,IN,2025-07-07,198,active,balance,7,178.73,True,True
UB1ED73E4F7FC,Europe,IT,2025-03-15,312,active,balance,5,78.79,True,True
UA1F791A15351,Europe,ES,2025-06-30,205,active,card,8,1127.36,True,True
UFFBC3791F409,North America,US,2025-10-16,97,active,crypto,12,145.38,False,True
UD2363518FAD3,MEA,ZA,2024-10-05,473,active,card,14,1249.77,True,True
UFAB12588B037,Latin America,BR,2025-07-01,204,active,balance,2,1251.95,True,True
U8678F97D1A9F,Europe,IT,2024-09-10,498,active,card,1,66.7,True,True
UD17157D8B32F,North America,US,2025-02-03,352,active,card,2,1912.46,True,True
U197804693CC9,North America,MX,2025-05-31,235,active,balance,3,2207.66,True,False
U3D2D47847CC7,North America,MX,2025-01-25,361,active,balance,1,434.77,True,True
U27ADA2D30888,MEA,SA,2025-04-23,273,active,balance,3,100.25,True,False
UC971B9F9E5DC,Asia Pacific,KR,2026-01-19,2,active,bank,6,994.6,True,False
UA201B06672EE,MEA,SA,2025-03-28,299,active,card,6,2436.62,True,False
UE01353F6C52F,North America,CA,2026-01-17,4,active,bank,3,38.85,True,True
U991D89836137,Europe,NL,2025-03-06,321,inactive,card,4,102.26,True,True
U2CE8DE1DEF67,Europe,NL,2024-09-04,504,active,card,3,9.34,True,True
U710C36CAF66D,Asia Pacific,JP,2024-03-24,668,active,bank,3,42.82,False,True
UE55933CF4E8C,Europe,FR,2025-11-29,53,active,balance,2,10.52,True,False
U2F70F78D953A,North America,US,2026-01-09,12,active,balance,2,4.92,True,True
U31947B2896D7,Europe,ES,2025-12-19,33,active,card,7,36.43,True,True
U01F95EC2C356,Europe,FR,2022-11-03,1175,active,card,9,107.08,True,True
U6CA7B56D32E6,MEA,SA,2025-12-08,44,active,bank,0,1270.6,True,True
U67C120694D13,North America,US,2024-12-26,391,active,balance,11,31.52,True,True
U8C95CA28C58E,Latin America,AR,2024-08-26,513,active,balance,5,252.49,True,False
U195A0253307C,North America,CA,2021-01-11,1836,inactive,balance,34,347.86,True,True
UE4EC83B84F1F,North America,CA,2024-06-22,578,active,card,6,9.44,True,True
UEAD15117821A,Asia Pacific,AU,2025-07-23,182,active,card,8,7.18,True,True
UF992B8D39DAB,Europe,UK,2025-12-09,43,inactive,card,8,208.75,True,True
U1DF68FE41CC0,North America,US,2025-06-10,225,active,balance,11,76.95,True,True
UD39AC6B9B8E4,Europe,IT,2023-11-21,792,active,card,21,1355.98,True,True
UFC6DDACE371E,Europe,FR,2023-08-06,899,active,balance,2,212.43,True,True
U0A5B44AAAF78,Europe,DE,2025-11-25,57,inactive,card,1,155.4,True,True
U3AB6E71D9573,North America,US,2025-08-27,147,active,balance,0,353.63,False,False
U3429F193B3C1,Latin America,CL,2025-09-04,139,active,card,8,63.51,True,True
U92150E0A705B,North America,CA,2025-01-02,384,active,card,3,405.04,True,True
U49E3A4972016,North America,MX,2023-12-26,757,active,balance,3,12.88,True,True
UD87BE99E400B,Asia Pacific,SG,2025-11-06,76,active,balance,4,653.06,True,True
U521C563D77D7,North America,MX,2025-10-15,98,active,balance,2,79.8,True,False
U64FEF9DD80EE,Asia Pacific,KR,2024-04-18,643,active,bank,5,2842.88,True,True
UF8B9E7311836,Asia Pacific,AU,2025-06-12,223,active,card,8,295.35,True,True
U1C9833BC1766,North America,CA,2024-01-03,749,active,bank,5,889.49,True,False
U640BCC6C3CC8,Europe,UK,2024-08-11,528,active,balance,11,10.53,True,False
U941AC7863091,MEA,AE,2025-08-03,171,active,card,5,157.35,True,False
U342A7A925320,Europe,IT,2024-10-15,463,inactive,bank,7,578.84,True,False
U5F46AE6A97B3,North America,MX,2025-11-28,54,active,bank,8,307.41,True,False
UBDA568B7B42D,Asia Pacific,IN,2025-05-09,257,active,bank,0,8.69,True,False
U87701DE7C567,Europe,FR,2025-05-14,252,active,bank,13,22.45,True,True
U2F5C1E393225,Europe,FR,2024-08-04,535,active,card,6,1.29,False,False
UBB4398AFAA83,North America,CA,2025-09-30,113,active,crypto,1,13.06,True,True
U25558396BD77,North America,US,2025-09-02,141,active,card,2,735.5,True,True
U35217154ECB9,Asia Pacific,KR,2024-11-03,444,active,card,3,275.88,True,True
UF7AF2D16E855,North America,MX,2025-09-25,118,suspended,bank,51,27.88,True,True
U8F28BC319A8C,Europe,UK,2025-06-24,211,active,bank,9,18.12,True,False
U7D404D283442,North America,CA,2022-09-27,1212,active,bank,3,8.33,True,True
U4C67DB5FD23E,Latin America,CL,2023-06-25,941,active,balance,6,55.35,True,True
U50AA603C31DE,Asia Pacific,IN,2025-11-25,57,active,card,3,5358.39,True,True
U23B9F0B1D771,North America,MX,2024-12-29,388,active,card,3,1317.74,True,True
U7382879C6618,Asia Pacific,IN,2024-01-04,748,inactive,balance,3,122.53,True,False
U316AC76B752F,Latin America,CO,2025-07-22,183,active,card,2,130.96,True,True
U2BB7F6968143,Europe,ES,2025-12-13,39,active,card,2,65.98,True,True
U1AA4F2429D82,Europe,IT,2022-07-11,1290,active,balance,1,5.41,True,True
U181D9C488404,Latin America,AR,2024-08-01,538,active,card,0,65.59,True,True
UC3D5F6E3EF7B,North America,US,2023-09-20,854,active,card,39,28.01,True,False
UCC1E5C7F90F4,North America,MX,2025-09-28,115,active,card,3,18.01,True,False
U124F9D30E7CB,Europe,ES,2023-06-10,956,inactive,bank,6,391.38,True,True
U6093DA90BB09,Asia Pacific,AU,2025-06-17,218,active,card,4,217.84,True,True
U7230E9E3E65F,North America,CA,2025-02-25,330,active,bank,20,12.15,True,True
U9916EA665721,Asia Pacific,KR,2026-01-08,13,active,balance,10,410.97,True,True
U8FE1378154E6,Asia Pacific,JP,2025-08-18,156,active,balance,10,110.02,True,True
U6D09B41B40DF,Europe,ES,2025-12-27,25,active,card,16,18.55,True,False
UBAFFA5EE3B10,MEA,SA,2025-06-28,207,active,card,0,260.5,True,True
UB0F73BCAAC3A,North America,US,2026-01-17,4,active,bank,6,4049.85,True,True
UDCF85AA47E71,North America,MX,2025-11-13,69,active,card,6,45.16,True,False
UF6530EB996E8,Asia Pacific,AU,2022-03-13,1410,active,bank,4,166.59,True,True
U02BA429BBF0F,Europe,ES,2025-06-24,211,active,balance,1,169.68,True,True
U89C2F2DB64D1,North America,CA,2025-08-29,145,active,card,16,538.19,True,True
U9DBE6C0059B9,North America,MX,2025-03-14,313,inactive,balance,13,538.55,False,True
U5E713E609036,North America,MX,2024-12-22,395,active,card,3,46.87,True,False
U831CFBCE4E80,MEA,SA,2025-03-14,313,active,bank,7,11813.33,True,True
UC36B631BB4B3,North America,US,2024-04-04,657,active,card,2,262.1,True,True
U6EEFC89CF134,Europe,IT,2025-08-18,156,active,card,1,916.75,True,True
UFA0925A4E8AD,North America,MX,2025-12-14,38,active,balance,31,198.23,True,False
U12A55D9BFD05,Latin America,AR,2023-09-11,863,active,card,4,630.89,True,True
UA3754C082367,Asia Pacific,IN,2025-10-06,107,active,balance,1,773.43,True,False
U58CC8039CE0E,Latin America,AR,2025-12-25,27,active,card,14,810.28,True,True
U5F0D3FFA0E87,Europe,DE,2025-08-03,171,inactive,card,1,719.79,True,True
UAEBE3A4A4CD9,Asia Pacific,IN,2025-02-21,334,active,balance,4,611.51,True,True
U85A2DDA89288,North America,CA,2024-10-26,452,inactive,balance,14,15.18,True,True
UDD8DD9873F0C,North America,MX,2025-06-18,217,inactive,bank,3,43.14,True,True
U2A6769906451,Europe,ES,2025-03-30,297,active,crypto,20,1990.98,True,True
U71A2F89B3CEA,Europe,DE,2025-07-28,177,active,card,15,73.87,True,True
UC8CFC17D20AB,Europe,ES,2021-07-21,1645,active,card,2,79.1,True,False
U2C65A3345B34,North America,CA,2026-01-19,2,active,balance,0,573.73,True,True
UF4ECD5F4F5F4,Latin America,AR,2025-05-11,255,active,card,3,723.96,True,False
UDAFD1DA59496,North America,MX,2024-08-02,537,active,balance,2,10.38,True,True
U285582D7416A,Latin America,CO,2022-12-04,1144,inactive,card,1,86.54,True,True
U198DAC682329,Europe,UK,2025-09-30,113,active,card,3,1223.94,True,True
UB00A2F1C81FE,North America,CA,2025-05-16,250,active,card,6,255.96,True,True
U5961640DE472,Europe,UK,2025-06-23,212,active,balance,1,3.8,True,True
U2AF5533F2E71,Asia Pacific,SG,2025-10-19,94,active,card,4,8.46,True,True
UDB9422C53CE7,Asia Pacific,KR,2025-11-23,59,active,card,7,38.11,True,False
UB1A3B4DBB213,Europe,DE,2024-07-26,544,active,balance,1,31.0,True,True
